약물구분,ATC코드,ATC코드명,시도명칭,시군구명칭,기간_dt,수량,금액
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-06-01,31908,475784884
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-07-01,34753,521402386
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-08-01,31555,468332405
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-09-01,29145,434159321
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-10-01,32716,494141771
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-11-01,30920,458257576
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-12-01,32057,475931780
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-01-01,30519,452912260
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-02-01,32718,488897803
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-03-01,31486,470024644
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-04-01,34879,520485750
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-05-01,29458,437512224
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-06-01,30075,451700836
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-07-01,35496,533461218
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-08-01,31704,478441237
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-09-01,33643,494149913
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-10-01,34201,502383794
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2023-10-01,9730,131488071
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2023-11-01,9076,140091679
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2023-12-01,8964,132679106
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-01-01,8671,140832515
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-02-01,8760,140187713
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-03-01,9948,160713449
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-04-01,8661,140783906
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-05-01,8154,128892213
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-06-01,6869,106417188
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-07-01,7002,107808439
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-08-01,7989,119303489
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-09-01,9654,158841905
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-10-01,6576,92725216
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-11-01,6713,96222707
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-12-01,9100,141621827
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-01-01,8357,134815004
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-02-01,8556,133589389
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-03-01,10027,162919262
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-04-01,9453,152213482
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-05-01,8872,138840392
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-06-01,9304,151745963
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-07-01,9696,155680533
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-08-01,8818,142626847
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-09-01,10017,162950630
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-10-01,8831,143878699
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2023-10-01,14339,198061835
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2023-11-01,13668,184868406
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2023-12-01,14250,190903227
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-01-01,14866,202409934
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-02-01,12948,180684205
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-03-01,14935,205921138
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-04-01,11002,152008856
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-05-01,9577,129447445
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-06-01,4052,53692876
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-07-01,4375,58516950
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-08-01,4390,58227458
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-09-01,4286,54628608
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-10-01,4729,54915925
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-11-01,4964,65744330
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-12-01,5926,68811910
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-01-01,13122,189045286
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-02-01,13448,193663632
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-03-01,15200,219419671
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-04-01,14114,206034282
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-05-01,13656,195463060
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-06-01,14717,215305574
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-07-01,14709,215987020
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-08-01,17828,246969777
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-09-01,14765,213080209
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-10-01,12689,193047922
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2023-10-01,5040,74125841
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2023-11-01,5710,80067023
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2023-12-01,5093,71552248
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-01-01,5295,74014385
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-02-01,5144,72768088
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-03-01,5380,74194117
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-04-01,5033,73308564
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-05-01,5296,76653102
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-06-01,1308,20141007
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-07-01,2039,29003907
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-08-01,2229,32360700
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-09-01,1964,30651263
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-10-01,1588,23283863
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-11-01,5405,79041857
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-12-01,4541,65129554
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-01-01,4893,71440771
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-02-01,5199,75338288
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-03-01,5085,74292608
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-04-01,5073,72767230
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-05-01,4852,70317658
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-06-01,4820,70005505
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-07-01,5109,73195545
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-08-01,5208,76453375
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-09-01,4941,72376562
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-10-01,4793,70450005
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2023-10-01,8116,117948836
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2023-11-01,8696,124610689
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2023-12-01,8029,113625815
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-01-01,10171,140896340
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-02-01,7766,111987473
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-03-01,8638,122807024
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-04-01,4729,66130364
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-05-01,8513,123156431
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-06-01,3677,52392502
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-07-01,4095,58290086
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-08-01,4066,58372944
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-09-01,4163,59329959
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-10-01,4485,65135375
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-11-01,4008,57499909
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-12-01,4375,62732024
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-01-01,8725,126411798
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-02-01,8274,120889544
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-03-01,9402,138364596
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-04-01,9491,138302484
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-05-01,8465,124333417
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-06-01,8800,130229533
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-07-01,10127,151644447
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-08-01,8381,123829545
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-09-01,10335,154082871
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-10-01,8623,129576182
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2023-10-01,33903,490579073
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2023-11-01,40168,580501392
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2023-12-01,36417,519738109
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-01-01,39866,574418630
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-02-01,37611,547469458
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-03-01,37563,559971769
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-04-01,37999,557953040
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-05-01,37187,551130311
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-06-01,30646,452998845
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-07-01,40441,588654538
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-08-01,35072,503131431
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-09-01,31782,475697478
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-10-01,37915,555686152
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-11-01,34057,507311148
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-12-01,38092,567165264
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-01-01,35413,544454841
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-02-01,36405,537566177
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-03-01,35465,533422191
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-04-01,41154,611238546
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-05-01,34962,535638352
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-06-01,33834,509345955
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-07-01,43023,642113994
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-08-01,34478,522114954
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-09-01,39281,582397632
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-10-01,34044,516822189
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2023-10-01,2836,35818887
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2023-11-01,3194,38006201
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2023-12-01,3385,42069633
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-01-01,3574,44434307
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-02-01,2987,36689140
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-03-01,3334,42049826
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-04-01,3062,37867635
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-05-01,3051,40454336
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-06-01,1300,19637950
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-07-01,1787,27009684
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-08-01,2158,31263963
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-09-01,3244,45342009
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-10-01,1401,21612402
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-11-01,1685,24903644
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-12-01,1865,26518614
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-01-01,3201,44336587
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-02-01,2805,41531931
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-03-01,3026,41828196
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-04-01,3394,47761171
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-05-01,2988,43167730
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-06-01,3086,44350115
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-07-01,3530,50520240
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-08-01,2653,37891510
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-09-01,3692,52957336
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-10-01,3097,45072562
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2023-10-01,6935,100813486
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2023-11-01,7215,108315458
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2023-12-01,7334,108755517
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-01-01,8246,120243913
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-02-01,6720,102548078
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-03-01,7867,118107906
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-04-01,7971,119470181
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-05-01,4678,65971263
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-06-01,4219,59356839
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-07-01,4279,61313525
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-08-01,4011,56698889
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-09-01,4345,61482713
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-10-01,4238,59233741
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-11-01,4741,73635860
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-12-01,5457,79593671
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-01-01,5677,80757210
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-02-01,7559,118305669
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-03-01,7887,120733836
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-04-01,7643,118847520
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-05-01,7895,121455215
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-06-01,7512,118365899
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-07-01,8225,128951481
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-08-01,7667,118122597
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-09-01,8701,138932041
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-10-01,7695,120929070
